,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
6873,570073705507725313,neutral,1.0,,,,sunflwer1975,,0,@JetBlue would a storage container like this green one be acceptable to check in with luggage? 18Gal totes http://t.co/mJtK2SFuhG,"[42.36005288, -71.06315559]",2015-02-23 20:12:17 -0800,"Boston, MA",Arizona
6874,570073661241057280,positive,0.6618,,,,MarkGuerra3,,0,@JetBlue Happy Anniversary!! It's hard to believe you're 15!! You're so young!,,2015-02-23 20:12:06 -0800,805 CA,
6875,570073592848715776,negative,0.6757,Can't Tell,0.3515,,empiricalco,,0,@JetBlue JFK NYC staff is amazing. The #lax JetBlue... Sending an email with details but it was a disappointing experience @JetBlueCheeps,,2015-02-23 20:11:50 -0800,22nd Century,Pacific Time (US & Canada)
6876,570070740566990848,positive,1.0,,,,emooreme,,0,@JetBlue #1680 Super smooth flight and landing. Nicely done.,,2015-02-23 20:00:30 -0800,DC SF,Eastern Time (US & Canada)
6877,570068045500194816,neutral,0.6372,,0.0,,djcheros,,0,@JetBlue try harder. Take a winners attitude to your work.,,2015-02-23 19:49:48 -0800,"Portland, Maine",Eastern Time (US & Canada)
6878,570066859330019329,negative,0.657,Can't Tell,0.657,,djcheros,,0,@JetBlue you can do better than this. And you can do better for me and all the passengers. #flight108 jfk to pwm.,,2015-02-23 19:45:05 -0800,"Portland, Maine",Eastern Time (US & Canada)
6879,570066554848743424,negative,1.0,Late Flight,1.0,,djcheros,,0,@JetBlue we would have been up in the air by now. Now our new plane we've been redirected to has mechanical errors aka more delays 2/3,,2015-02-23 19:43:52 -0800,"Portland, Maine",Eastern Time (US & Canada)
6880,570066245195829249,negative,1.0,Late Flight,1.0,,djcheros,,0,@JetBlue you delay all my flights. Then you redirect my gate. Then you tell me had we stuck with the original gate we would have 1/3,,2015-02-23 19:42:38 -0800,"Portland, Maine",Eastern Time (US & Canada)
6881,570066175008350208,neutral,1.0,,,,thereal_edwin,,0,“@JetBlue: Our fleet's on fleek. http://t.co/Vxn2J36M7V” this happened,,2015-02-23 19:42:22 -0800,,
6882,570066166930145280,negative,1.0,Damaged Luggage,0.3587,,DarthVada_R2D2,,0,@JetBlue - Definitely no note from whoever stole from me.,,2015-02-23 19:42:20 -0800,,Atlantic Time (Canada)
6883,570065109961322496,negative,1.0,Customer Service Issue,0.6662,,DarthVada_R2D2,,0,@JetBlue but the 4 hour policy- when I called and they said I didn't report it soon enough. What would have changed if I had noticed sooner?,,2015-02-23 19:38:08 -0800,,Atlantic Time (Canada)
6884,570063322449616896,negative,0.6196,Can't Tell,0.3152,,DarthVada_R2D2,,0,@JetBlue - Hopefully that will help someone in the future. Would there have been a different procedure if I had discovered the theft sooner?,,2015-02-23 19:31:01 -0800,,Atlantic Time (Canada)
6885,570061375592136706,negative,1.0,Lost Luggage,0.6666,,DarthVada_R2D2,,0,@JetBlue - I did that as soon as I realized. Will they try to figure out who is stealing from people's bags? Security cameras? Anything?,,2015-02-23 19:23:17 -0800,,Atlantic Time (Canada)
6886,570060184908910592,negative,1.0,Lost Luggage,1.0,,DarthVada_R2D2,,0,"@JetBlue - I did, but since I was stranded in SYR without a ride I missed the window of opportunity to have rights in this matter. (4 hours)",,2015-02-23 19:18:33 -0800,,Atlantic Time (Canada)
6887,570059496300548096,negative,1.0,Can't Tell,0.66,,williampseymour,,1,@JetBlue absolutely no worries. I'm just never flying with you again. Ever. Even I have to hitch hike cross country #passengersarepeople,,2015-02-23 19:15:49 -0800,,
6888,570059462976917507,negative,0.6521,Lost Luggage,0.6521,,djcheros,,0,@JetBlue DONT LOSE MY LUGGAGE!!!,,2015-02-23 19:15:41 -0800,"Portland, Maine",Eastern Time (US & Canada)
6889,570059116066017280,negative,0.6990000000000001,Flight Booking Problems,0.3611,,djcheros,,0,@jetblue you just directed me to your mobile website. Where is the direct link? GET IT TOGETHER!,,2015-02-23 19:14:19 -0800,"Portland, Maine",Eastern Time (US & Canada)
6890,570058565974675456,negative,1.0,Can't Tell,1.0,,djcheros,,0,@JetBlue if I had made as many mistakes as you in as short a period of time. I would I have lost my job at this point!!!,,2015-02-23 19:12:07 -0800,"Portland, Maine",Eastern Time (US & Canada)
6891,570058262743101440,negative,1.0,Customer Service Issue,1.0,,williampseymour,,0,@JetBlue I understand why ur doing it. But for someone who just traveled 2+ hours to get here early. Relax b4 flight etc. Adv notice maybe??,,2015-02-23 19:10:55 -0800,,
6892,570056726793359360,negative,1.0,Late Flight,1.0,,djcheros,,0,@JetBlue not one of my four flights this trip has been on time. What the he'll is your companies problem?,,2015-02-23 19:04:49 -0800,"Portland, Maine",Eastern Time (US & Canada)
6893,570051731033235456,neutral,1.0,,,,JoeDavis913,,0,Stop this madness RT @JetBlue: Our fleet's on fleek. http://t.co/7x9uSbj2FV,,2015-02-23 18:44:58 -0800,,
6894,570050603851710464,neutral,0.6857,,,,kbosspotter,,0,@JetBlue I can't find a good photo of it... You got one? #goodnight,,2015-02-23 18:40:29 -0800,Logan International Airport,Atlantic Time (Canada)
6895,570049623697461248,positive,1.0,,,,jennielin,,0,"@JetBlue FYI, I'm onboard #616 comfortably travelling to JFK, seat was no problem as you said. Thanks for making flying more civilized!",,2015-02-23 18:36:35 -0800,"San Francisco, CA",Pacific Time (US & Canada)
6896,570049018820042752,positive,1.0,,,,kbosspotter,,0,"@JetBlue I like "" Follow @JetBlue """,,2015-02-23 18:34:11 -0800,Logan International Airport,Atlantic Time (Canada)
6897,570048915518533634,neutral,0.6514,,,,kbosspotter,,0,@JetBlue or she ;),,2015-02-23 18:33:47 -0800,Logan International Airport,Atlantic Time (Canada)
6898,570048890466111488,negative,1.0,Late Flight,1.0,,MariaZarkadas,,0,@JetBlue @DatingRev mco to lag two hour delay and sitting in Tarmac going on 40 minutes with infants crying on plane!! Get us off this plane,,2015-02-23 18:33:41 -0800,New York,
6899,570048804550004737,negative,1.0,Bad Flight,0.6304,,DatingRev,,0,"@JetBlue what maintenance?  The flight landed from Jamaica, has to go through security then get to term 3 then cleaned then board",,2015-02-23 18:33:20 -0800,"Los Angeles, CA",Eastern Time (US & Canada)
6900,570047938401071105,negative,1.0,Customer Service Issue,0.6809,,kbosspotter,,0,@JetBlue that's not a answer!,,2015-02-23 18:29:54 -0800,Logan International Airport,Atlantic Time (Canada)
6901,570047651875594240,neutral,1.0,,,,kbosspotter,,0,@JetBlue if i ask ask the pilot will he tell me the name of our aiecraft,,2015-02-23 18:28:45 -0800,Logan International Airport,Atlantic Time (Canada)
6902,570047059878936576,neutral,0.6705,,,,kbosspotter,,0,@JetBlue AIRPORT CODE TEST GO. SLC.  BOS MCO,,2015-02-23 18:26:24 -0800,Logan International Airport,Atlantic Time (Canada)
6903,570045153295011841,neutral,1.0,,,,ms_janedough,,0,“@JetBlue: Our fleet's on fleek. http://t.co/BBM6PAbORt” &lt;&lt;Now THAT is fuckin funny. 😂,,2015-02-23 18:18:50 -0800,Somewhere being productive,Eastern Time (US & Canada)
6904,570044715321569280,neutral,1.0,,,,DeputyBrans,,0,@JetBlue Do you have any flights with lie flat seating from STL to PDX on or around the date of March 5?,,2015-02-23 18:17:05 -0800,,
6905,570043468321419264,neutral,1.0,,,,LongBeachPost,,1,@JetBlue formally requests @LBAirport and @LongBeachCity to establish customs facilities for international flights http://t.co/jByVMsOd29,,2015-02-23 18:12:08 -0800,"Long Beach, California",Pacific Time (US & Canada)
6906,570042533679656960,negative,0.3523,Can't Tell,0.3523,,borywrites,,0,See what you started now @nytimes RT @JetBlue: Our fleet's on fleek. http://t.co/atd2Sm8HF4,,2015-02-23 18:08:25 -0800,The Bronx || Inwood,Eastern Time (US & Canada)
6907,570042339575640066,negative,0.3548,Flight Booking Problems,0.3548,,sharkb8t,,0,".@JetBlue Navigating through 2 rebooks due to flu &amp; ice to visit my Mother.  Your CS reps have been so very helpful, patient and friendly.",,2015-02-23 18:07:39 -0800,"Washington, DC 20003",Eastern Time (US & Canada)
6908,570040888321318912,neutral,1.0,,,,CougSID,,0,@JetBlue Are all of your flights out of Charleston tomorrow on-time or is there a possibility for delays/Cancelled Flightlations?,,2015-02-23 18:01:53 -0800,"Olympia, WA  ✈ Charleston, SC",Eastern Time (US & Canada)
6909,570039630973829120,negative,0.6617,Late Flight,0.6617,,DatingRev,,0,@JetBlue well our plane just landed at the international terminal... so they announced the 10 pm new time.,,2015-02-23 17:56:53 -0800,"Los Angeles, CA",Eastern Time (US & Canada)
6910,570038962561134594,negative,1.0,Late Flight,0.348,,carolinerkenny,,0,@JetBlue there were seats but after waiting on hold for 20 minutes they were gone-now she has to stay another night in charleston-very pricy,,2015-02-23 17:54:14 -0800,NYC/RVC/CHS/WASH DC,Central Time (US & Canada)
6911,570037998773018624,negative,1.0,Cancelled Flight,1.0,,carolinerkenny,,0,"@JetBlue not ok to Cancelled Flight flight 1274 tmrw for ""weather"" &amp; to rebook 4 flight the next day when there is flight tmrw night. no compensation?",,2015-02-23 17:50:24 -0800,NYC/RVC/CHS/WASH DC,Central Time (US & Canada)
6912,570035525761011713,negative,1.0,Late Flight,1.0,,DatingRev,,0,@JetBlue I guess you weren't able to do anything to improve the time.. and now it looks even Late Flightr.. going to be a #zombie tomorrow,,2015-02-23 17:40:34 -0800,"Los Angeles, CA",Eastern Time (US & Canada)
6913,570032796472778752,neutral,1.0,,,,therichardkirby,,0,Welp. “@JetBlue: Our fleet's on fleek. http://t.co/kwUEk1uKbC”,,2015-02-23 17:29:44 -0800,Everywhere,Quito
6914,570030390309552128,neutral,1.0,,,,fromtheleftseat,,0,@JetBlue plan to repair its brand http://t.co/ui9M8YpzH2 via @WSJ,,2015-02-23 17:20:10 -0800,Phoenix AZ,Arizona
6915,570027259999821824,neutral,0.6423,,,,RogerSaintange,,0,@JetBlue ok is I hope thy the Bahamas next,,2015-02-23 17:07:44 -0800,,Pacific Time (US & Canada)
6916,570025186000539648,neutral,0.6714,,,,twice_sifted,,0,“@JetBlue: Our fleet's on fleek. http://t.co/7XMaV13G2W” http://t.co/Ela7TNtcIR,,2015-02-23 16:59:29 -0800,Northeast by SoCal by Carolina,Eastern Time (US & Canada)
6917,570023530466840576,positive,0.657,,0.0,,junglejimboston,,0,"@JetBlue Not trying to make you look bad, on your website it says: ""Due to weather in the Charleston, NC"" Its actually in SC, not NC",,2015-02-23 16:52:54 -0800,"Somerville, MA",
6918,570021779521085440,neutral,1.0,,,,RobertPiacente,,0,"@JetBlue can your people working this contact me, I have a project in the works.","[40.76262466, -73.73946148]",2015-02-23 16:45:57 -0800,"Long Island, NY",Eastern Time (US & Canada)
6919,570021223482191873,neutral,1.0,,,,babasnooker,,0,"@JetBlue When chging flight, isit possible to pay the fare difference in dollars when the ticket was bought completely via point redemption?",,2015-02-23 16:43:44 -0800,,
6920,570020255793352704,negative,0.6803,Late Flight,0.6803,,RobertPiacente,,0,"@JetBlue we're home, you guys recovered, now we can laugh about it and the extra day in barbados. Will you open Cuba soon?","[40.76262285, -73.7394313]",2015-02-23 16:39:54 -0800,"Long Island, NY",Eastern Time (US & Canada)
6921,570018254271463424,negative,1.0,Can't Tell,0.6932,,4TONEMENT,,0,"@JetBlue Am I the only one who had to look that up? I must be getting old...
 #damn",,2015-02-23 16:31:56 -0800,,Eastern Time (US & Canada)
6922,570016890996723713,neutral,0.6946,,0.0,,MCoveteur,,0,Oh yeah? RT @JetBlue: Our fleet's on fleek. http://t.co/FTv2NWWQF1”,,2015-02-23 16:26:31 -0800,"Valsayn, Trinidad",Quito
6923,570016801192456192,neutral,1.0,,,,RogerSaintange,,0,@JetBlue when are you guys flying it froward in the Bahamas.,,2015-02-23 16:26:10 -0800,,Pacific Time (US & Canada)
6924,570016312610709504,neutral,0.7087,,,,2emmyz,,0,“@JetBlue: Our fleet's on fleek. http://t.co/M2wSg2olgo” -_-,,2015-02-23 16:24:13 -0800,,Eastern Time (US & Canada)
6925,570012934287568898,positive,1.0,,,,bostongarden,,0,"@JetBlue Btw, thanks for responding quickly!!",,2015-02-23 16:10:48 -0800,"Boston, Austin, Kansas City ",Eastern Time (US & Canada)
6926,570012849067720704,neutral,1.0,,,,bostongarden,,0,"@JetBlue No, it's weird!! I picked other cities just to test, those worked...not the one I want. Works on phone though, so I'll use that.",,2015-02-23 16:10:28 -0800,"Boston, Austin, Kansas City ",Eastern Time (US & Canada)
6927,570012000648081409,negative,1.0,Cancelled Flight,1.0,,PaleoMezzo,,0,@JetBlue flight for tomorrow morning Cancelled Flighted &amp; can't seem to rebook me. They can't even get me a seat. No clear answer on why Cancelled Flighted.,,2015-02-23 16:07:05 -0800,"Isle of Palms, SC",Eastern Time (US & Canada)
6928,570011803389788160,neutral,0.6356,,,,jenniferbunni,,0,"Listen, im not gonna deny this but... RT @JetBlue: Our fleet's on fleek. http://t.co/eNXV64RkbU",,2015-02-23 16:06:18 -0800,nyc,Eastern Time (US & Canada)
6929,570011200613806082,neutral,1.0,,,,mmhmmgirl,,0,👉🚪RT @JetBlue: Our fleet's on fleek. http://t.co/dSDEbodmEL,,2015-02-23 16:03:55 -0800,650/415/510,
6930,570010882069151744,positive,1.0,,,,sicula,,0,@JetBlue you found my camera!  Thank you!  You rock!,"[41.21681145, -73.12508256]",2015-02-23 16:02:39 -0800,"Stratford, CT",Eastern Time (US & Canada)
6931,570009951474753537,neutral,1.0,,,,Lets86it,,0,"“@JetBlue: Our fleet's on fleek. http://t.co/g97HAbyeP5”

SMH",,2015-02-23 15:58:57 -0800,,Eastern Time (US & Canada)
6932,570009886198796288,neutral,1.0,,,,MaxNoChain,,0,how sway how “@JetBlue: Our fleet's on fleek. http://t.co/tQc96tKcI9”,,2015-02-23 15:58:41 -0800,"ÜT: 40.645173,-73.898268",Eastern Time (US & Canada)
6933,570009292885123072,neutral,1.0,,,,hellotweety_,,0,um wut “@JetBlue: Our fleet's on fleek. http://t.co/M4UWcPxtXJ”,,2015-02-23 15:56:20 -0800,,Eastern Time (US & Canada)
6934,570008005774860289,neutral,0.6479,,0.0,,LethalHuxtable,,0,Alright... Someone has to stop this! RT @JetBlue: Our fleet's on fleek. http://t.co/lchVJoliDg,,2015-02-23 15:51:13 -0800,サマセット、ニュージャージー州,Eastern Time (US & Canada)
6935,570007995813273600,positive,0.6783,,,,DiscoLemonadeST,,0,Stop. Please. RT @JetBlue: Our fleet's on fleek. http://t.co/EUl6sDURbU,,2015-02-23 15:51:11 -0800,"Houston, TX",
6936,570007685367799808,neutral,1.0,,,,sassylangosta,,0,@JetBlue SHUT THE DOOR ON YOUR WAY OUT. 🙅,,2015-02-23 15:49:57 -0800,Fl...oating off into space,Eastern Time (US & Canada)
6937,570006917927575552,negative,0.7104,Flight Booking Problems,0.3595,,babasnooker,,0,@JetBlue does transferring trueblue points within family pooling members cost $? This is after having set up contribution-to-pool already.,,2015-02-23 15:46:54 -0800,,
6938,570002674747367424,positive,1.0,,,,DatingRev,,0,@JetBlue Gotcha... thanks for the update. I'm ready to go whenever you are :) Enjoy your evening.,,2015-02-23 15:30:02 -0800,"Los Angeles, CA",Eastern Time (US & Canada)
6939,570002509906837504,neutral,1.0,,,,redbaronfilms,,0,@JetBlue Our non-profit ARC would love tickets as we rely on airlines for extractions in saving abducted children and returning them Home!,,2015-02-23 15:29:23 -0800,hermosa beach california,Pacific Time (US & Canada)
6940,570001825358860289,negative,1.0,Late Flight,1.0,,DatingRev,,0,"@JetBlue Gotcha... but ""lessening the delay"" ... that part's not happening, right?",,2015-02-23 15:26:39 -0800,"Los Angeles, CA",Eastern Time (US & Canada)
6941,570001706676842497,negative,0.6751,Can't Tell,0.6751,,rabonour,,0,"Social agencies, this is why we can't have nice things. @JetBlue: Our fleet's on fleek. http://t.co/QRxz0bGbtq",,2015-02-23 15:26:11 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
6942,570001601072652288,neutral,1.0,,,,NewsTalkFm989,,0,@JetBlue? | RT @WMCActionNews5: New airline expected to make its way to MEM http://t.co/Gbd5R1OlSI,,2015-02-23 15:25:46 -0800,Memphis (901-683-0989),Central Time (US & Canada)
6943,570001601055883265,neutral,0.6333,,,,AritheGenius,,0,@JetBlue? | RT @WMCActionNews5: New airline expected to make its way to MEM http://t.co/vO3eQsEPqH,,2015-02-23 15:25:46 -0800,Will Work For Music,America/Chicago
6944,570001601051668480,neutral,1.0,,,,TheMax981,,0,@JetBlue? | RT @WMCActionNews5: New airline expected to make its way to MEM http://t.co/P6eef1zWzc,,2015-02-23 15:25:46 -0800,"Memphis, TN",Central Time (US & Canada)
6945,570001191796678656,positive,0.6714,,,,DatingRev,,0,"@JetBlue Well, thankfully they've got a nice food court here...When will an update be posted?",,2015-02-23 15:24:08 -0800,"Los Angeles, CA",Eastern Time (US & Canada)
6946,570000250225754114,neutral,1.0,,,,gabrielabarkho,,0,smh RT @JetBlue: Our fleet's on fleek. http://t.co/IRiXaIfJJX,,2015-02-23 15:20:24 -0800,the tristate,Eastern Time (US & Canada)
6947,570000249910996992,neutral,0.6639,,,,eragonbooklover,,0,@JetBlue @BucketObolts Same,,2015-02-23 15:20:24 -0800,,
6948,569998019694866432,negative,0.3598,Can't Tell,0.3598,,KvnLawrence11,,0,“@JetBlue: Our fleet's on fleek. http://t.co/7iM9rHIvyR” Plz stop,,2015-02-23 15:11:32 -0800,Connecticut,Central Time (US & Canada)
6949,569996914546094080,neutral,1.0,,,,DarrelTranscode,,0,“@JetBlue: Our fleet's on fleek. http://t.co/TnKIXXrxHB” 😂😂,,2015-02-23 15:07:09 -0800,,Amsterdam
6950,569996141753802752,neutral,1.0,,,,BritishAirNews,,0,"@JetBlue CEO's challenge: appease passengers, Wall Street - The Columbian http://t.co/pG96ys9aSW",,2015-02-23 15:04:04 -0800,UK,Sydney
